127.0.0.1 - - [01/Jul/2026 11:48:55] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 11:48:57] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8839
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 8839
127.0.0.1 - - [01/Jul/2026 11:48:58] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:48:59] "POST /api/v1/persona-library/generation-jobs HTTP/1.1" 201 2502
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 42846
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:48:59] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:00] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:00] "POST /api/v1/studies/study_728ba6fb3e88/frontline-plan-proposals HTTP/1.1" 201 118993
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/studies HTTP/1.1" 200 97405
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 42846
127.0.0.1 - - [01/Jul/2026 11:49:01] "POST /api/v1/studies/study_728ba6fb3e88/frontline-plan-revisions HTTP/1.1" 201 133723
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:01] "GET /api/v1/studies HTTP/1.1" 200 122206
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 42846
127.0.0.1 - - [01/Jul/2026 11:49:02] "POST /api/v1/studies/study_728ba6fb3e88/frontline-runs HTTP/1.1" 202 184906
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/studies HTTP/1.1" 200 122288
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/validation-jobs HTTP/1.1" 200 62349
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:02] "GET /api/v1/studies HTTP/1.1" 200 122288
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/validation-jobs HTTP/1.1" 200 62349
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:03] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /studio/studies/study_728ba6fb3e88/runs HTTP/1.1" 200 709
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 228096
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14240
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/studies HTTP/1.1" 200 122350
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/validation-jobs HTTP/1.1" 200 62780
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:04] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/studies HTTP/1.1" 200 122350
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/validation-jobs HTTP/1.1" 200 62780
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/evidence-query?job_id=job_20260701_034902_ff8ff79a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41655
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:05] "GET /api/v1/studies HTTP/1.1" 200 122350
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/validation-jobs HTTP/1.1" 200 62780
127.0.0.1 - - [01/Jul/2026 11:49:06] "POST /api/v1/evidence-views HTTP/1.1" 201 10279
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/evidence-views?study_id=study_728ba6fb3e88 HTTP/1.1" 200 10282
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/decision-logs?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/export-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/share-bundles?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /studio/studies/study_728ba6fb3e88/evidence-views/view_8d9baf5e68db HTTP/1.1" 200 781
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/studies HTTP/1.1" 200 122350
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/validation-jobs HTTP/1.1" 200 62780
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/evidence-views/view_8d9baf5e68db HTTP/1.1" 200 10279
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/evidence-query?job_id=job_20260701_034902_ff8ff79a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 42210
127.0.0.1 - - [01/Jul/2026 11:49:06] "GET /api/v1/study-reports?study_id=study_728ba6fb3e88 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 11:49:07] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14240
127.0.0.1 - - [01/Jul/2026 11:49:36] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 228096
