127.0.0.1 - - [01/Jul/2026 22:47:03] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 22:47:08] "POST /api/v1/persona-library/generation-jobs HTTP/1.1" 201 2502
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 43468
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:08] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:09] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:10] "POST /api/v1/studies/study_770326cf4e63/frontline-plan-proposals HTTP/1.1" 201 120053
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/studies HTTP/1.1" 200 98253
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 43468
127.0.0.1 - - [01/Jul/2026 22:47:10] "POST /api/v1/studies/study_770326cf4e63/frontline-plan-revisions HTTP/1.1" 201 134889
127.0.0.1 - - [01/Jul/2026 22:47:10] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/studies HTTP/1.1" 200 123266
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 43468
127.0.0.1 - - [01/Jul/2026 22:47:11] "POST /api/v1/studies/study_770326cf4e63/frontline-runs HTTP/1.1" 202 186226
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:11] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/studies HTTP/1.1" 200 123348
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/validation-jobs HTTP/1.1" 200 62609
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/studies HTTP/1.1" 200 123348
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/validation-jobs HTTP/1.1" 200 62609
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:12] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /studio/studies/study_770326cf4e63/runs HTTP/1.1" 200 709
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:13] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14890
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 252205
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:14] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/study-reports?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/evidence-views?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/decision-logs?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/export-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/share-bundles?study_id=study_770326cf4e63 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:47:15] "GET /api/v1/evidence-query?job_id=job_20260701_144711_7bb0ef65&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41713
