127.0.0.1 - - [30/Jun/2026 10:02:33] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /studio/studies/study_88219da50e62/evidence HTTP/1.1" 200 717
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:38] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:39] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /studio/projects/project_missing HTTP/1.1" 200 698
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /studio/studies/study_88219da50e62 HTTP/1.1" 200 699
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:40] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /studio/studies/study_88219da50e62/runs HTTP/1.1" 200 709
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:41] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /studio/studies/study_88219da50e62/runs/run_missing HTTP/1.1" 200 739
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /studio/studies/study_88219da50e62/evidence-views/view_missing HTTP/1.1" 200 771
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:42] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/evidence-views/view_missing HTTP/1.1" 403 109
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /studio/studies/study_88219da50e62/reports/report_missing HTTP/1.1" 200 766
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /api/v1/study-reports/report_missing HTTP/1.1" 403 110
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /studio/studies/study_88219da50e62/decisions/decision_missing HTTP/1.1" 200 768
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:43] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/decision-logs/decision_missing HTTP/1.1" 403 112
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /studio/share HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:44] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /studio/share/share_missing HTTP/1.1" 200 694
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 174658
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6257
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/study-reports?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/evidence-views?study_id=study_88219da50e62 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/decision-logs?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/share-bundles?study_id=study_88219da50e62 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 10:02:45] "GET /api/v1/share-bundles/share_missing HTTP/1.1" 403 109
