127.0.0.1 - - [01/Jul/2026 22:54:58] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 22:55:05] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 43468
127.0.0.1 - - [01/Jul/2026 22:55:05] "POST /api/v1/studies/study_87c04f3b336b/frontline-plan-revisions HTTP/1.1" 201 134889
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/studies HTTP/1.1" 200 123266
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 43468
127.0.0.1 - - [01/Jul/2026 22:55:06] "POST /api/v1/studies/study_87c04f3b336b/frontline-runs HTTP/1.1" 202 186226
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/studies HTTP/1.1" 200 123348
127.0.0.1 - - [01/Jul/2026 22:55:06] "GET /api/v1/validation-jobs HTTP/1.1" 200 62609
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/study-reports?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/evidence-views?study_id=study_87c04f3b336b HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/decision-logs?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/export-bundles?study_id=study_87c04f3b336b HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/share-bundles?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /studio/studies/study_87c04f3b336b/runs HTTP/1.1" 200 709
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/study-reports?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/evidence-views?study_id=study_87c04f3b336b HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:55:07] "GET /api/v1/decision-logs?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:08] "GET /api/v1/export-bundles?study_id=study_87c04f3b336b HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 22:55:08] "GET /api/v1/share-bundles?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:08] "GET /api/v1/decision-logs?study_id=study_87c04f3b336b HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 22:55:22] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 252238
127.0.0.1 - - [01/Jul/2026 22:55:22] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14977
