127.0.0.1 - - [02/Jul/2026 00:54:26] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 9099
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/study-reports?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/evidence-views?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/decision-logs?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/export-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:29] "GET /api/v1/share-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 9099
127.0.0.1 - - [02/Jul/2026 00:54:30] "POST /api/v1/persona-library/generation-jobs HTTP/1.1" 201 2502
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 43468
127.0.0.1 - - [02/Jul/2026 00:54:30] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/study-reports?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/evidence-views?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/decision-logs?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/export-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/share-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/study-reports?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/evidence-views?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/decision-logs?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/export-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/share-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/study-reports?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/evidence-views?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/decision-logs?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/export-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 00:54:31] "GET /api/v1/share-bundles?study_id=study_5f9d8621ac73 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 00:54:32] "POST /api/v1/studies/study_5f9d8621ac73/frontline-plan-proposals HTTP/1.1" 201 120053
