127.0.0.1 - - [30/Jun/2026 12:07:00] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /studio/projects/project_missing HTTP/1.1" 200 698
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:09] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /studio/studies/study_50b4e36d8977 HTTP/1.1" 200 699
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /studio/studies/study_50b4e36d8977/runs HTTP/1.1" 200 709
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:10] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /studio/studies/study_50b4e36d8977/runs/run_missing HTTP/1.1" 200 739
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:11] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /studio/studies/study_50b4e36d8977/evidence-views/view_missing HTTP/1.1" 200 771
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/evidence-views/view_missing HTTP/1.1" 403 109
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /studio/studies/study_50b4e36d8977/reports/report_missing HTTP/1.1" 200 766
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:12] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/study-reports/report_missing HTTP/1.1" 403 110
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /studio/studies/study_50b4e36d8977/decisions/decision_missing HTTP/1.1" 200 768
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /api/v1/decision-logs/decision_missing HTTP/1.1" 403 112
127.0.0.1 - - [30/Jun/2026 12:07:13] "GET /studio/share HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /studio/share/share_missing HTTP/1.1" 200 694
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 184706
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 8820
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 12:07:14] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/studies HTTP/1.1" 200 17326
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/validation-jobs HTTP/1.1" 200 3636
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/study-reports?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/evidence-views?study_id=study_50b4e36d8977 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/decision-logs?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/share-bundles?study_id=study_50b4e36d8977 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 12:07:15] "GET /api/v1/share-bundles/share_missing HTTP/1.1" 403 109
