127.0.0.1 - - [30/Jun/2026 15:23:17] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 15:23:20] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 15:23:20] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/studies HTTP/1.1" 200 33463
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/studies HTTP/1.1" 200 33463
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 15:23:21] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:22] "POST /api/v1/studies/study_68f6edb27ab3/frontline-plan-proposals HTTP/1.1" 201 165980
127.0.0.1 - - [30/Jun/2026 15:23:22] "GET /api/v1/studies HTTP/1.1" 200 136648
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/studies HTTP/1.1" 200 136648
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:23] "POST /api/v1/studies/study_68f6edb27ab3/frontline-plan-revisions HTTP/1.1" 201 184582
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:23] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/studies HTTP/1.1" 200 169193
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:24] "POST /api/v1/studies/study_68f6edb27ab3/frontline-runs HTTP/1.1" 202 186570
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/studies HTTP/1.1" 200 169275
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/validation-jobs HTTP/1.1" 200 17026
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:24] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /api/v1/evidence-query?job_id=job_20260630_072324_ca2e8dbd&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 7528
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /studio/studies/study_68f6edb27ab3/runs HTTP/1.1" 200 709
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 220701
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 12295
127.0.0.1 - - [30/Jun/2026 15:23:25] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/evidence-query?job_id=job_20260630_072324_ca2e8dbd&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41191
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/study-reports?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:26] "GET /api/v1/evidence-views?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/decision-logs?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/export-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/share-bundles?study_id=study_68f6edb27ab3 HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/evidence-query?job_id=job_20260630_072324_ca2e8dbd&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41191
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:23:27] "GET /api/v1/studies HTTP/1.1" 200 169337
