127.0.0.1 - - [01/Jul/2026 00:23:12] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [01/Jul/2026 00:23:16] "GET /api/v1/export-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:16] "GET /api/v1/share-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:16] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:23:16] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/studies HTTP/1.1" 200 16929
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/study-reports?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/evidence-views?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/decision-logs?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/export-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/share-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/study-reports?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/evidence-views?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/decision-logs?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/export-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/share-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:17] "POST /api/v1/studies/study_b1b7bd8ed275/frontline-plan-proposals HTTP/1.1" 201 95933
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:23:17] "GET /api/v1/studies HTTP/1.1" 200 78957
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 27204
127.0.0.1 - - [01/Jul/2026 00:23:18] "POST /api/v1/studies/study_b1b7bd8ed275/frontline-plan-revisions HTTP/1.1" 201 108357
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/studies HTTP/1.1" 200 99146
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 27204
127.0.0.1 - - [01/Jul/2026 00:23:18] "POST /api/v1/studies/study_b1b7bd8ed275/frontline-runs HTTP/1.1" 202 140185
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/study-reports?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/evidence-views?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/decision-logs?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/export-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 22
127.0.0.1 - - [01/Jul/2026 00:23:18] "GET /api/v1/share-bundles?study_id=study_b1b7bd8ed275 HTTP/1.1" 200 21
