127.0.0.1 - - [30/Jun/2026 11:32:39] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:47] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /studio/studies/study_d4884096ba7b HTTP/1.1" 200 699
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /studio/studies/study_d4884096ba7b/runs HTTP/1.1" 200 709
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:48] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /studio/studies/study_d4884096ba7b/runs/run_missing HTTP/1.1" 200 739
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:49] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /studio/studies/study_d4884096ba7b/evidence-views/view_missing HTTP/1.1" 200 771
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:50] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/evidence-views/view_missing HTTP/1.1" 403 109
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /studio/studies/study_d4884096ba7b/reports/report_missing HTTP/1.1" 200 766
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /api/v1/study-reports/report_missing HTTP/1.1" 403 110
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /studio/studies/study_d4884096ba7b/decisions/decision_missing HTTP/1.1" 200 768
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:51] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/decision-logs/decision_missing HTTP/1.1" 403 112
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /studio/share HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:52] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /studio/share/share_missing HTTP/1.1" 200 694
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 176317
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 6433
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/studies HTTP/1.1" 200 12996
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/validation-jobs HTTP/1.1" 200 12
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/study-reports?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:53] "GET /api/v1/evidence-views?study_id=study_d4884096ba7b HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 11:32:54] "GET /api/v1/decision-logs?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:54] "GET /api/v1/share-bundles?study_id=study_d4884096ba7b HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 11:32:54] "GET /api/v1/share-bundles/share_missing HTTP/1.1" 403 109
