127.0.0.1 - - [02/Jul/2026 01:18:48] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/share-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/export-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123406
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/study-reports?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/share-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/export-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/evidence-views?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:18:54] "GET /api/v1/decision-logs?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/evidence-query?job_id=job_20260701_171853_a2a9857a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41713
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123406
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:55] "POST /api/v1/evidence-views HTTP/1.1" 201 10279
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/decision-logs?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/study-reports?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/export-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/evidence-views?study_id=study_124ccfd83405 HTTP/1.1" 200 10282
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /studio/studies/study_124ccfd83405/evidence-views/view_ec05b1062b8c HTTP/1.1" 200 781
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 282574
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14977
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/share-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [02/Jul/2026 01:18:55] "GET /api/v1/evidence-views/view_ec05b1062b8c HTTP/1.1" 200 10279
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/evidence-views/view_ec05b1062b8c HTTP/1.1" 200 10279
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123406
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/evidence-query?job_id=job_20260701_171853_a2a9857a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 42268
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123406
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/study-reports?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/share-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/export-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/evidence-views?study_id=study_124ccfd83405 HTTP/1.1" 200 10282
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/decision-logs?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/evidence-query?job_id=job_20260701_171853_a2a9857a&query_text=&active_family=all&sort_by=relevance&selected_result_id=query-artifact-raw_responses-json&selected_replay_step_id=response-01 HTTP/1.1" 200 42268
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123406
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies HTTP/1.1" 200 123410
127.0.0.1 - - [02/Jul/2026 01:18:56] "POST /api/v1/study-reports HTTP/1.1" 201 3072
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/decision-logs?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/export-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/share-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/study-reports?study_id=study_124ccfd83405 HTTP/1.1" 200 3075
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/evidence-views?study_id=study_124ccfd83405 HTTP/1.1" 200 10282
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /studio/studies/study_124ccfd83405/reports/study_report_779a2f09fc8e HTTP/1.1" 200 788
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 282574
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14977
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/study-reports/study_report_779a2f09fc8e HTTP/1.1" 200 3072
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123533
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies HTTP/1.1" 200 123537
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/study-reports/study_report_779a2f09fc8e HTTP/1.1" 200 3072
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/evidence-query?job_id=job_20260701_171853_a2a9857a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 42268
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/studies HTTP/1.1" 200 123537
127.0.0.1 - - [02/Jul/2026 01:18:56] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:18:57] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123533
127.0.0.1 - - [02/Jul/2026 01:19:15] "GET /api/v1/share-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:19:15] "GET /api/v1/export-bundles?study_id=study_124ccfd83405 HTTP/1.1" 200 22
127.0.0.1 - - [02/Jul/2026 01:19:15] "GET /api/v1/decision-logs?study_id=study_124ccfd83405 HTTP/1.1" 200 21
127.0.0.1 - - [02/Jul/2026 01:19:15] "GET /api/v1/study-reports?study_id=study_124ccfd83405 HTTP/1.1" 200 3075
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/evidence-views?study_id=study_124ccfd83405 HTTP/1.1" 200 10282
127.0.0.1 - - [02/Jul/2026 01:19:16] "POST /api/v1/decision-logs HTTP/1.1" 201 15711
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/studies HTTP/1.1" 200 123537
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/decision-logs/decision_1f66ca927a03 HTTP/1.1" 200 15736
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/studies/study_124ccfd83405 HTTP/1.1" 200 123533
127.0.0.1 - - [02/Jul/2026 01:19:16] "POST /api/v1/export-bundles HTTP/1.1" 201 18314
127.0.0.1 - - [02/Jul/2026 01:19:16] "POST /api/v1/share-bundles HTTP/1.1" 201 20128
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/studies HTTP/1.1" 200 123537
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /studio/share/share_ef3b0e23f0ec HTTP/1.1" 200 704
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/validation-jobs HTTP/1.1" 200 63040
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 14977
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 282574
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/share-bundles/share_ef3b0e23f0ec HTTP/1.1" 200 20128
127.0.0.1 - - [02/Jul/2026 01:19:16] "GET /api/v1/projects HTTP/1.1" 200 655
