127.0.0.1 - - [30/Jun/2026 15:19:53] "GET /api/v1/health HTTP/1.1" 200 439
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:00] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 7528
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /studio/studies/study_7f031d13ac8e/runs HTTP/1.1" 200 709
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 220701
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 12295
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:01] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41191
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41191
127.0.0.1 - - [30/Jun/2026 15:20:02] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41191
127.0.0.1 - - [30/Jun/2026 15:20:03] "POST /api/v1/evidence-views HTTP/1.1" 201 10311
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:20:03] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/evidence-views/view_d81eb2c66759 HTTP/1.1" 200 10311
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 10314
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance&selected_result_id=query-artifact-raw_responses-json&selected_replay_step_id=response-01 HTTP/1.1" 200 41746
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /studio/studies/study_7f031d13ac8e/evidence-views/view_d81eb2c66759 HTTP/1.1" 200 781
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.js HTTP/1.1" 200 220701
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /app-static/frontend/frontline_research_studio/dist/assets/frontline-research-studio.css HTTP/1.1" 200 12295
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/evidence-views/view_d81eb2c66759 HTTP/1.1" 200 10311
127.0.0.1 - - [30/Jun/2026 15:20:04] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 10314
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance&selected_result_id=query-artifact-raw_responses-json&selected_replay_step_id=response-01 HTTP/1.1" 200 41746
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/studies HTTP/1.1" 200 169337
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/validation-jobs HTTP/1.1" 200 17457
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/persona-library?panel_type=mainstream&sample_size=3&random_seed=17 HTTP/1.1" 200 28768
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/study-reports?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/evidence-views?study_id=study_7f031d13ac8e HTTP/1.1" 200 10314
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/decision-logs?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/export-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 22
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/share-bundles?study_id=study_7f031d13ac8e HTTP/1.1" 200 21
127.0.0.1 - - [30/Jun/2026 15:20:05] "GET /api/v1/evidence-query?job_id=job_20260630_072000_ef113c9a&query_text=&active_family=all&sort_by=relevance HTTP/1.1" 200 41746
127.0.0.1 - - [30/Jun/2026 15:20:06] "POST /api/v1/study-reports HTTP/1.1" 201 3072
127.0.0.1 - - [30/Jun/2026 15:20:06] "GET /api/v1/session HTTP/1.1" 200 7162
127.0.0.1 - - [30/Jun/2026 15:20:06] "GET /api/v1/projects HTTP/1.1" 200 655
127.0.0.1 - - [30/Jun/2026 15:20:06] "GET /api/v1/studies HTTP/1.1" 200 169464
